id,word,pronunciation,frequencyId
15f9a9df-d3c2-4463-a12e-3649003adcfb,knowledge,ˈnɑːlɪdʒ,11111111-1111-1111-1111-111111111112
d85b73fa-a741-4c96-902a-3d2935808908,koala,koʊˈɑːlə,11111111-1111-1111-1111-111111111113
f98aea06-8352-4a59-a16b-9f572694f240,lady,ˈleɪdi,11111111-1111-1111-1111-111111111112
d9c212f6-205c-4557-8d00-ca0580673377,lake,leɪk,11111111-1111-1111-1111-111111111112
906256db-340a-4add-b07b-a356202d8368,lamp,læmp,11111111-1111-1111-1111-111111111112
084a7a9f-3684-422a-bd4b-e91a0561f622,land,lænd,11111111-1111-1111-1111-111111111111
30b23b60-fce5-4810-8c3f-123207c65388,lane,leɪn,11111111-1111-1111-1111-111111111112
73d7ae12-3e9b-4216-ab27-6d935d243525,language,ˈlæŋɡwɪdʒ,11111111-1111-1111-1111-111111111111
4f37b5ba-7414-4f1d-a4a4-69fbaacc3257,large,lɑːrdʒ,11111111-1111-1111-1111-111111111111
121dc6a0-14cb-42f8-a217-67d499cd16c8,laser,ˈleɪzər,11111111-1111-1111-1111-111111111113
cb1214bf-2808-493b-8961-441bd9781eec,last,læst,11111111-1111-1111-1111-111111111111
7cb9531a-67cf-43f5-9144-e710b3886a3b,late,leɪt,11111111-1111-1111-1111-111111111111
88eaf26e-dc95-4c12-a88d-98128ede89b7,later,ˈleɪtər,11111111-1111-1111-1111-111111111111
b78a848a-fc39-4630-8327-d13230a7bd99,laugh,læf,11111111-1111-1111-1111-111111111112
a505ad2a-204c-4b21-83d7-7ac25b713219,laughter,ˈlæftər,11111111-1111-1111-1111-111111111113
aea0b158-a9c1-43b1-b147-5fac1f9ef2ec,law,lɔ,11111111-1111-1111-1111-111111111112
e8590218-bee5-4569-9e3d-2ce7b47588fe,lawyer,ˈlɔːjər,11111111-1111-1111-1111-111111111113
c5956eea-4a83-4eba-8674-d09a8cb80df9,lay,leɪ,11111111-1111-1111-1111-111111111112
4a3cebd3-9a13-4add-8ccf-e065a789ce01,lead,liːd,11111111-1111-1111-1111-111111111112
9d424663-d339-4ec8-b669-28d5f474c732,leader,ˈlidər,11111111-1111-1111-1111-111111111112
f5c0fa23-573d-4537-962e-8db6723b507b,leaf,liːf,11111111-1111-1111-1111-111111111112
0cbbb231-49ea-4ac4-aa6b-e64e68ae6029,leaflet,ˈliːflət,11111111-1111-1111-1111-111111111113
ee8f7623-fa16-47c9-a38d-6223d6633e66,learn,lɝːn,11111111-1111-1111-1111-111111111111
c0fa924d-76d1-4424-9870-96558e41cacf,least,list,11111111-1111-1111-1111-111111111112
89c34ec1-6cc1-455c-9099-7d01f9b77bff,leave,liv,11111111-1111-1111-1111-111111111111
3485dc44-b476-4994-8fbe-ac6eff3641e6,left,left,11111111-1111-1111-1111-111111111111
9ec62396-2cf5-4eda-bf79-7f94dd012c48,leg,lɛɡ,11111111-1111-1111-1111-111111111111
5aa37d1a-1d20-4ef8-8f55-046e3db4893b,legal,ˈliːɡəl,11111111-1111-1111-1111-111111111113
a1a96b08-2878-4cc6-b17a-dd847aafd5bf,lemon,ˈlemən,11111111-1111-1111-1111-111111111113
63b379ad-8837-4714-8014-b480c33f90c7,lend,lɛnd,11111111-1111-1111-1111-111111111112
d32bcdca-5224-4e75-a617-0d2d8ae01779,length,leŋθ,11111111-1111-1111-1111-111111111112
51335e1b-dbc8-44d9-bf91-8b6f953bd84b,less,lɛs,11111111-1111-1111-1111-111111111111
8f28dc8d-5035-4409-90b2-2be068151f0d,lesson,ˈlesn,11111111-1111-1111-1111-111111111111
cbbb3b72-6ef7-44b4-8776-d1f2c89df70c,let,lɛt,11111111-1111-1111-1111-111111111111
5e866136-1eb1-4d18-947b-7801be3f08ac,letter,ˈlɛtər,11111111-1111-1111-1111-111111111111
c02fb9b9-3a38-49f7-a605-55acbd2759b9,level,ˈlevəl,11111111-1111-1111-1111-111111111112
eb698869-7705-42f7-937e-2ed0b93ede88,library,ˈlaɪbreri,11111111-1111-1111-1111-111111111112
53ff97a2-4c03-45c6-998f-dac999517645,lie,laɪ,11111111-1111-1111-1111-111111111112
e8e0333c-dbca-486c-9ec7-291d8905cd86,life,laɪf,11111111-1111-1111-1111-111111111111
7c80bc30-38ea-4c94-824b-5cc248ad9080,lifestyle,ˈlaɪfstaɪl,11111111-1111-1111-1111-111111111112
d565bdf9-2c23-4155-89b5-03a26f9c5623,lift,lɪft,11111111-1111-1111-1111-111111111112
07a63f16-3602-48fc-95e6-22309885bc1a,light,laɪt,11111111-1111-1111-1111-111111111111
a80c0caf-8e19-4870-9fa7-c1ef62e50636,like,laɪk,11111111-1111-1111-1111-111111111111
919e29ec-22a8-4e22-b8e0-61f82d8400e7,likely,ˈlaɪkli,11111111-1111-1111-1111-111111111112
9f285522-8118-4b9b-bf76-cf62187bd6bc,lily,ˈlɪli,11111111-1111-1111-1111-111111111113
da49df37-e7c0-4899-a9ac-39df2d98b34b,limit,ˈlɪmɪt,11111111-1111-1111-1111-111111111112
e7a7ffee-4546-4d75-9ab7-d961f7c89b6d,line,laɪn,11111111-1111-1111-1111-111111111111
17de1f1a-bc12-4060-a678-bb51b731d756,lion,ˈlaɪən,11111111-1111-1111-1111-111111111112
7fcaadb5-0620-4975-9e4b-b42d86f16b66,list,lɪst,11111111-1111-1111-1111-111111111111
c8b9f5e4-028f-4050-972c-a466a4eca6de,listen,ˈlɪsən,11111111-1111-1111-1111-111111111111
e5201f0e-e99b-4711-b25c-37ab9189784e,liter,ˈlɪtər,11111111-1111-1111-1111-111111111113
fe0716a7-12ca-4486-9544-d2a5537c98a3,little,ˈlɪtl,11111111-1111-1111-1111-111111111111
b41817f6-6bf0-4253-a77d-89677986ef1a,live,lɪv,11111111-1111-1111-1111-111111111111
5a351d36-a938-42f5-85ba-33618cf3e03d,living,ˈlɪvɪŋ,11111111-1111-1111-1111-111111111111
ceeb0a3d-1754-4d50-85ee-43e0dfeed02c,local,ˈloʊkl,11111111-1111-1111-1111-111111111112
0c7056a4-e38a-4860-ba5d-39e9b85bd965,logic,ˈlɑːdʒɪk,11111111-1111-1111-1111-111111111113
0c80c972-f947-48db-8227-11dd256616a1,logical,ˈlɑːdʒɪkl,11111111-1111-1111-1111-111111111113
c4fb1227-47e5-4a24-9e3e-4004ef14c906,long,lɔŋ,11111111-1111-1111-1111-111111111111
e836db57-17cd-45a7-8f3d-bfeba2bdf249,look,lʊk,11111111-1111-1111-1111-111111111111
8e010b63-1fd6-417d-9d1c-cbbd6f1a0a5f,lose,luːz,11111111-1111-1111-1111-111111111111
779d6fb6-1b13-49d8-b682-d5526b1bfcda,loss,lɔːs,11111111-1111-1111-1111-111111111113
4f84a4db-c310-4816-86db-6b9794f25a5d,lot,lɑːt,11111111-1111-1111-1111-111111111112
adbfb57b-0ccb-47f8-b147-48a4b0959d53,loud,laʊd,11111111-1111-1111-1111-111111111112
ef6082a2-d0d3-4207-add1-95831fa4ce88,love,lʌv,11111111-1111-1111-1111-111111111111
52d81331-cf70-42b2-a92a-9c041e801119,low,loʊ,11111111-1111-1111-1111-111111111111
f8fbf074-f426-4478-aa1e-7a0554ee2113,luck,lʌk,11111111-1111-1111-1111-111111111112
2b6cd971-7a0f-45b6-ac11-6b2f0585d768,lucky,ˈlʌki,11111111-1111-1111-1111-111111111112
1e65cd18-9702-4630-9870-979bc1d889f2,lunch,lʌntʃ,11111111-1111-1111-1111-111111111111
c92677cf-afe4-479d-b85d-4be20797f34b,ma'am,mæm,11111111-1111-1111-1111-111111111113
df47e9c0-cff2-4f32-a65d-226302ba616e,machine,məˈʃiːn,11111111-1111-1111-1111-111111111112
f5b65289-a026-448f-87fc-31863664c13e,madam,ˈmædəm,11111111-1111-1111-1111-111111111113
bc94c3ff-9e58-4383-bf39-3bacfa12f8c4,magazine,mæɡəziːn,11111111-1111-1111-1111-111111111112
e28db4f0-1fa4-4a9b-b599-86ed814ecf3e,magic,ˈmædʒɪk,11111111-1111-1111-1111-111111111112
1d72cb37-2d8b-438c-8c18-92e227f072f9,main,meɪn,11111111-1111-1111-1111-111111111112
435783fe-8688-4e7d-96b0-b9509a368fa4,major,ˈmeɪdʒər,11111111-1111-1111-1111-111111111112
23198082-dbee-4435-91f0-71b3a2b01481,make,meɪk,11111111-1111-1111-1111-111111111111
2b86d11a-8464-4dce-8e45-0de48291f2bf,male,meɪl,11111111-1111-1111-1111-111111111112
16acf6f2-85c4-4d6d-8d6a-2529b4e72204,man,mæn,11111111-1111-1111-1111-111111111111
3cddc5e7-7a50-4ad4-9222-c147cd36ac2c,manage,ˈmænɪdʒ,11111111-1111-1111-1111-111111111112
f55fb3d4-1ede-44ff-acb6-415b40d82e74,manager,ˈmænɪdʒər,11111111-1111-1111-1111-111111111113
9b9d94c2-7842-4c4c-9433-90fb4f663f37,manner,ˈmænər,11111111-1111-1111-1111-111111111112
03368580-3184-492b-bbe0-aff458e06d7b,many,ˈmɛni,11111111-1111-1111-1111-111111111111
71234c15-f4b0-42c2-8f28-a6351b1acee2,map,mæp,11111111-1111-1111-1111-111111111111
3a19eab2-7025-4d6d-8aa0-f533b21441f5,marathon,ˈmærəθɑːn,11111111-1111-1111-1111-111111111113
9025c710-97a2-4e25-bcdb-a923624bc838,mark,mɑːrk,11111111-1111-1111-1111-111111111112
a00b1ac2-351c-4943-a9ee-e4e9bf2a436f,market,ˈmɑːrkɪt,11111111-1111-1111-1111-111111111111
3a930940-8f3b-4a64-8e52-070e4a89df85,marry,ˈmæri,11111111-1111-1111-1111-111111111112
1021b062-5a0f-4355-8cfe-8b5c77d26889,mascot,ˈmæskɑːt,11111111-1111-1111-1111-111111111113
2bf9137b-84b6-41ee-b0fc-8eedc225aa63,mass media,ˈmæs ˈmiːdiə,11111111-1111-1111-1111-111111111113
4c00a33b-9198-4ae3-97cf-6e08bd9c768a,master,ˈmæstər,11111111-1111-1111-1111-111111111112
f87f81c8-d48b-4464-abe4-0542c523e1ea,match,mætʃ,11111111-1111-1111-1111-111111111112
c912c50f-35b6-41ad-aaf4-f1aff63ca04e,material,məˈtɪriəl,11111111-1111-1111-1111-111111111112
af35b2da-8131-4c2b-85fa-055d9feea950,math,mæθ,11111111-1111-1111-1111-111111111112
664d1248-c74a-4311-b9f9-1687baf9c29a,matter,ˈmætər,11111111-1111-1111-1111-111111111112
889a6a5f-5588-4ecf-9416-972cddfdcc27,may,meɪ,11111111-1111-1111-1111-111111111111
334ff7fd-71b5-4871-a448-c32cb1f4e352,maybe,ˈmeɪbi,11111111-1111-1111-1111-111111111112
45263ddf-4e64-4edb-b2d6-cfd6e541ae8e,mayor,ˈmeɪər,11111111-1111-1111-1111-111111111113
1b9c3d0b-e95f-46ea-a268-220dc5cb8880,me,miː,11111111-1111-1111-1111-111111111111
751e1794-a552-4de9-a326-140b748d6ac7,meal,miːl,11111111-1111-1111-1111-111111111112
15feb108-53e7-439c-82c8-f9d3b0fc296d,mean,min,11111111-1111-1111-1111-111111111111
239847c6-d1f9-4367-9fc4-9c8c01349303,meaning,ˈmiːnɪŋ,11111111-1111-1111-1111-111111111111
01752eb2-4612-4aad-80a9-7259d29d822d,means,miːnz,11111111-1111-1111-1111-111111111111
8b907c86-581b-45a7-83db-90dc2ec85ad9,meat,miːt,11111111-1111-1111-1111-111111111112
08d9d830-8502-4f2f-9a3c-67641203f327,medal,ˈmedl,11111111-1111-1111-1111-111111111112
d16b3bca-e7ff-4bea-b701-19db274b73c9,media,ˈmiːdiə,11111111-1111-1111-1111-111111111112
d23d5a84-9bee-4d55-bdb3-f133340f3bfd,medical,ˈmedɪkl,11111111-1111-1111-1111-111111111113
32fcf99b-a424-44a1-a704-4955ae5310bb,medicine,ˈmedɪsɪn,11111111-1111-1111-1111-111111111112
0a9fd188-9dd2-4dd1-b9f7-ffd467f75a39,meet,mit,11111111-1111-1111-1111-111111111111
ad40953b-4bd5-4e70-933d-8bc9e406588a,meeting,ˈmiːtɪŋ,11111111-1111-1111-1111-111111111112
741f3eb3-3f3f-460f-848b-1df5eda67e93,member,ˈmembər,11111111-1111-1111-1111-111111111112
5675b01c-3a0a-4308-af3c-c0ca7b326743,memory,ˈmeməri,11111111-1111-1111-1111-111111111112
9903c8cc-b75c-4cec-acd6-b7b3eec78aa9,mental,ˈmentl,11111111-1111-1111-1111-111111111113
89ac50f9-d1ae-45f7-90d5-5089b984d98a,menu,ˈmɛnjuː,11111111-1111-1111-1111-111111111112
eee6c98c-31c1-4286-985a-7ea08e236948,merchant,ˈmɜːrtʃənt,11111111-1111-1111-1111-111111111113
1b74fc94-605a-4d59-bd91-09fc786f8440,message,ˈmɛsɪdʒ,11111111-1111-1111-1111-111111111112
5f0edd7e-801e-42e5-a962-c62a4f812ab4,metal,ˈmetl,11111111-1111-1111-1111-111111111112
105cff9e-e02b-4aa6-8fae-c92a92c0c3e8,meter,ˈmiːtər,11111111-1111-1111-1111-111111111112
6544e845-4b2c-4a8e-aba5-a3a45d9ec50e,middle,ˈmɪdl,11111111-1111-1111-1111-111111111111
aa83ef2a-6b5b-483f-b546-f0d68fd38f9c,might,maɪt,11111111-1111-1111-1111-111111111112
7eb53f3b-db46-4eba-bd84-b33af5eb4b2e,mile,maɪl,11111111-1111-1111-1111-111111111113
6120730b-a1bd-4594-8ff2-3860a1cd8352,milk,mɪlk,11111111-1111-1111-1111-111111111111
9af5450e-baef-4683-a0f4-c9276e39a450,million,ˈmɪljən,11111111-1111-1111-1111-111111111112
66eea644-7539-4619-a795-7c0cd28a3175,millionaire,ˌmɪljəˈner,11111111-1111-1111-1111-111111111113
c087fad4-7412-4731-a7c2-d45dc9458289,mind,maɪnd,11111111-1111-1111-1111-111111111112
93d44e5b-c0d2-49e8-ae00-c412f06e215c,mine,maɪn,11111111-1111-1111-1111-111111111112
7bcda08e-53e2-4a7f-9dbc-743039b1749c,minor,ˈmaɪnər,11111111-1111-1111-1111-111111111112
0d6e574e-cd3e-48c0-86c5-e1539c020af3,minus,ˈmaɪnəs,11111111-1111-1111-1111-111111111112
ba26b424-e82d-453c-ab78-a73c89672b44,minute,ˈmɪnɪt,11111111-1111-1111-1111-111111111111
62d881ea-cbd3-4d40-bab2-3577cb4832d6,miss,mɪs,11111111-1111-1111-1111-111111111111
e9d22f09-b42d-4333-9f43-6dcae28f7c32,mistake,mɪˈsteɪk,11111111-1111-1111-1111-111111111112
a7ff0c76-9a2f-448f-bc99-90422767f9b4,mix,mɪks,11111111-1111-1111-1111-111111111112
b85841e3-5428-47fe-b723-fb1ce0dee08a,mobile phone,ˈmoʊbl foʊn,11111111-1111-1111-1111-111111111112
3c8b9f6e-e2ba-4a23-aa5c-873f33838c42,model,ˈmɑːdl,11111111-1111-1111-1111-111111111112
6ca20684-b335-484d-8e3f-07466df2453d,modern,ˈmɑdərn,11111111-1111-1111-1111-111111111112
456cbece-7e10-4c5b-8d9f-fa957bd16045,mom,mɑːm,11111111-1111-1111-1111-111111111111
416f1609-3a66-42d8-8528-738b583a99e8,moment,ˈmoʊmənt,11111111-1111-1111-1111-111111111112
ad69cab2-37c1-4e62-9fe2-5560dba90ee6,money,ˈmʌni,11111111-1111-1111-1111-111111111111
82756c93-76bd-4bc5-bb66-ca0e7183b7d2,monkey,ˈmʌŋki,11111111-1111-1111-1111-111111111113
7be9c950-e9d2-47ba-a25a-4507aaa977ba,month,mʌnθ,11111111-1111-1111-1111-111111111111
13637216-c8e9-4225-91c2-01724dd5c73f,moon,muːn,11111111-1111-1111-1111-111111111112
25725675-0e12-48b4-a65a-1a2a2b9ce42b,more,mɔːr,11111111-1111-1111-1111-111111111111
2df53b82-dd77-4522-bedf-ea970089f12c,morning,ˈmɔːrnɪŋ,11111111-1111-1111-1111-111111111111
e1beff78-8364-4c62-8a1c-8bc568e9cf1a,mosquito,məˈskiːtoʊ,11111111-1111-1111-1111-111111111113
400df084-d01e-41f3-b086-d9677e202a50,most,moʊst,11111111-1111-1111-1111-111111111111
73c58699-090f-4b52-9a8e-3e5b41a2f4e6,mostly,ˈmoʊstli,11111111-1111-1111-1111-111111111112
1fdb2a41-223a-4557-bd85-896dcc4c3e6b,mother,ˈmʌðər,11111111-1111-1111-1111-111111111111
e15ab441-4ec6-430a-a143-25d8037093cc,motor,ˈmoʊtər,11111111-1111-1111-1111-111111111113
69ed208e-3732-4293-b4d2-e05fc43d4a6c,mountain,ˈmaʊntən,11111111-1111-1111-1111-111111111112
4669e134-df48-4843-b2df-ce2b85887609,mouse,maʊs,11111111-1111-1111-1111-111111111112
74a22e8a-92ed-4d50-bfd6-500ef037ec9e,mouth,maʊθ,11111111-1111-1111-1111-111111111111
8babc74e-6255-491e-b48e-7f58e531af67,move,muːv,11111111-1111-1111-1111-111111111111
66d1715d-52a5-443f-8d4f-71be32a29d78,movement,ˈmuːvmənt,11111111-1111-1111-1111-111111111112
ef78f913-486b-43f6-aa17-3c1fb3647983,movie,ˈmuːvi,11111111-1111-1111-1111-111111111111
52e9fcc7-fb7e-4986-9d22-72381f60e2cd,much,mʌtʃ,11111111-1111-1111-1111-111111111111
d3af0256-0775-47c3-820c-3ada93e35e83,muscle,ˈmʌsl,11111111-1111-1111-1111-111111111113
befc4f73-2dec-459f-bab3-ecec8ae7a80e,museum,mjuˈziːəm,11111111-1111-1111-1111-111111111112
eacf4128-1141-47f3-9fec-a07fd0b63f5a,music,ˈmjuːzɪk,11111111-1111-1111-1111-111111111111
3990fe93-16b2-4438-8c7d-14af3045de92,musical,ˈmjuːzɪkl,11111111-1111-1111-1111-111111111112
6bdc1f7c-cb29-49c0-94bb-6d125d3d19cf,musician,mjuˈzɪʃən,11111111-1111-1111-1111-111111111113
f1bdd7e7-075a-4b90-9bf5-724c3031eaea,must,mʌst,11111111-1111-1111-1111-111111111111
f2e0e89c-bb1b-4ff8-be12-97ca05926881,my,maɪ,11111111-1111-1111-1111-111111111111
d0ebf143-37af-4cf0-9134-fad93651f56d,myself,maɪˈsɛlf,11111111-1111-1111-1111-111111111111
4ade2f0d-03fc-48dc-a370-82ca8da59642,mysterious,mɪˈstɪriəs,11111111-1111-1111-1111-111111111113
f0122bb4-69b4-405f-a6c3-534d9386c8cf,mystery,ˈmɪstəri,11111111-1111-1111-1111-111111111112
c9510fa2-c7c2-403a-a952-62817b24110f,name,neɪm,11111111-1111-1111-1111-111111111111
d7eaa8c1-39bc-4605-9ba0-bdefc5a4572d,narrow,ˈnæroʊ,11111111-1111-1111-1111-111111111112
f7305f62-b094-411d-ac1c-0b4266cdf721,nation,ˈneɪʃən,11111111-1111-1111-1111-111111111112
3dd6bc4b-9a00-4111-87d3-d645f527a0a5,national,ˈnæʃənəl,11111111-1111-1111-1111-111111111112
ec439d33-b850-4d15-b381-a8ebd9e90051,native,ˈneɪtɪv,11111111-1111-1111-1111-111111111112
d152bb82-8530-4122-af03-1a2b6b8b3338,natural,ˈnætʃərəl,11111111-1111-1111-1111-111111111112
e3b6b475-8211-4bf3-a09c-6680a2884461,nature,ˈneɪtʃər,11111111-1111-1111-1111-111111111112
e5799a0d-0b11-4675-85a2-fa24a63a90fa,near,nɪr,11111111-1111-1111-1111-111111111111
0a8fd683-6f5c-4f34-8184-054f096dbee1,nearly,ˈnɪrli,11111111-1111-1111-1111-111111111112
7c6a0033-3010-4f6b-80c4-ab62f6cb26cd,necessary,ˈnesəseri,11111111-1111-1111-1111-111111111112
f97d19cd-577f-4e06-aac1-aec899ca4963,neck,nɛk,11111111-1111-1111-1111-111111111112
be94c0b3-a9c1-45a1-aaa8-1d2f069f16fb,necklace,ˈnɛkləs,11111111-1111-1111-1111-111111111113
ff245e0a-c28c-4884-90a0-52124f0334f9,need,niːd,11111111-1111-1111-1111-111111111111
6a35f99e-201c-48d1-abe9-8b147086cddd,negative,ˈnɛɡətɪv,11111111-1111-1111-1111-111111111112
23ad621a-ec8d-457c-9411-24ee964203c4,neighbor,ˈneɪbər,11111111-1111-1111-1111-111111111112
7b967929-4a3d-4767-9c54-ee289ed0ab25,neighborhood,ˈneɪbərˌhʊd,11111111-1111-1111-1111-111111111112
b5977cb0-5bbf-4c8b-9426-578174d18047,nervous,ˈnɜːrvəs,11111111-1111-1111-1111-111111111112
7d522df0-5dc4-4607-a186-161275f25605,nest,nɛst,11111111-1111-1111-1111-111111111112
b7d2bc63-1988-4cc6-8999-e4ec54c7e18d,never,ˈnɛvər,11111111-1111-1111-1111-111111111111
ac4355df-ab53-4503-8e0e-59d4ebd3cc8d,new,nuː,11111111-1111-1111-1111-111111111111
31a273cc-c61e-46e0-9411-10e62390e461,news,nuːz,11111111-1111-1111-1111-111111111112
d4e6e59e-ea3b-4759-80e8-3191a8ef5fa2,newspaper,ˈnuːzˌpeɪpər,11111111-1111-1111-1111-111111111112
d36418fc-cf4c-4c03-98b4-9ee04b148e69,next,nekst,11111111-1111-1111-1111-111111111111
b6ba6337-4237-469a-a411-6f3e5b934998,nice,naɪs,11111111-1111-1111-1111-111111111111
fb273648-b6b7-4f88-9e9c-c3c38b6f4f74,night,naɪt,11111111-1111-1111-1111-111111111111
828bb4c6-2496-47c1-bcf3-42f40b9c6ca7,nine,naɪn,11111111-1111-1111-1111-111111111111
77cd58dc-f2ac-4a0f-8255-19c2d2355831,ninth,naɪnθ,11111111-1111-1111-1111-111111111113
cd05bf2c-7bcf-453d-aee6-e6a86db1d6f2,no,noʊ,11111111-1111-1111-1111-111111111111
2b42960a-6355-44ee-844b-607a52cbe7ec,nobody,ˈnoʊbɑːdi,11111111-1111-1111-1111-111111111112
82064370-bd09-447a-8827-78c679cce4d1,noise,nɔɪz,11111111-1111-1111-1111-111111111112
b6dfe43b-5048-40f0-809c-391f7867711b,none,nʌn,11111111-1111-1111-1111-111111111112
7f5d1c9a-33b4-438f-9646-a57ce87a04af,noodle,ˈnuːdl,11111111-1111-1111-1111-111111111113
de13d749-9e09-4126-8915-f1f63ebf6ef9,noon,nun,11111111-1111-1111-1111-111111111112
d8977479-28b6-4ea2-9824-69cd35e3e554,normal,ˈnɔːrml,11111111-1111-1111-1111-111111111112
c7d91416-adba-46e0-a870-8841a25e9738,north,nɔːrθ,11111111-1111-1111-1111-111111111112
c11b757f-1787-4bab-b736-2e468deb3618,nose,noʊz,11111111-1111-1111-1111-111111111111
659d815f-bfc5-41cb-a010-27ff65ed9157,not,nɑt,11111111-1111-1111-1111-111111111111
42876574-7a21-4d24-b6ee-4e326d0856d0,note,noʊt,11111111-1111-1111-1111-111111111111
1e5c337a-88e9-4188-b362-d1a812d6e752,notebook,ˈnoʊtbʊk,11111111-1111-1111-1111-111111111111
78bcb169-4331-4b46-9e05-a503eccaa38f,nothing,ˈnʌθɪŋ,11111111-1111-1111-1111-111111111111
65344b70-9cd2-4eb5-92bb-ae042ac8f98b,notice,ˈnoʊtɪs,11111111-1111-1111-1111-111111111112
51652355-8bf9-46d5-909a-61cec482fc0f,novel,ˈnɑːvl,11111111-1111-1111-1111-111111111113
abb883c5-1a47-4a4d-8283-9cc85a997dcd,now,naʊ,11111111-1111-1111-1111-111111111111
1f22a32c-719c-4641-b57c-2a3251e3685b,number,ˈnʌmbər,11111111-1111-1111-1111-111111111111
74d8ea7f-411e-4118-ae58-4ba485dc6d35,nurse,nɜːrs,11111111-1111-1111-1111-111111111112
927c2beb-566f-437b-9c1b-7f7998cc6095,nut,nʌt,11111111-1111-1111-1111-111111111113
1c4725c3-ee22-4a29-9c52-9fd2a01e1c21,o'clock,əˈklɑːk,11111111-1111-1111-1111-111111111111
a40ad49a-d2a1-498b-bbaf-d62270303775,object,ˈɑːbdʒekt,11111111-1111-1111-1111-111111111112
b1f8e1bd-1282-4766-a3dc-3d275b13b307,observation,ˌɑːbzərˈveɪʃən,11111111-1111-1111-1111-111111111113
390bf3b2-aace-4be3-a766-438c0ede463d,observe,əbˈzɜːrv,11111111-1111-1111-1111-111111111112
5b34451c-7f2d-430f-bb9f-bb87facf4ab1,ocean,ˈoʊʃən,11111111-1111-1111-1111-111111111112
2ff705ab-18cf-4ddb-9d40-0627267b0339,of,ʌv,11111111-1111-1111-1111-111111111111
74d04cbe-40d2-4ec8-84c9-82ead37982c2,off,ɔf,11111111-1111-1111-1111-111111111111
87533fd6-7938-4f46-a5fa-898f06c5419b,offer,ˈɔfər,11111111-1111-1111-1111-111111111112
6a472ac1-b92d-41d5-8022-d4da2c171102,office,ˈɔːfɪs,11111111-1111-1111-1111-111111111112
013bfe75-400f-446e-b139-165520dc5a20,officer,ˈɔːfɪsər,11111111-1111-1111-1111-111111111113
11751cda-b2a5-4b2d-810b-3ed425dfe938,official,əˈfɪʃəl,11111111-1111-1111-1111-111111111112
47bbc937-d804-4b07-a5f8-d00aafb00a5c,often,ˈɔftən,11111111-1111-1111-1111-111111111111
0e781b7e-188e-4a0f-8e7a-64afaf191385,oh,oʊ,11111111-1111-1111-1111-111111111112
3a92f9f2-3c34-4b9f-a46d-dccbce08964f,oil,ɔɪl,11111111-1111-1111-1111-111111111112
b2f96a96-322e-4592-846a-ab89181fa544,old,oʊld,11111111-1111-1111-1111-111111111111
39e122b4-25c1-446e-8ff2-4155f759dd77,on,ɑːn,11111111-1111-1111-1111-111111111111
05677bd4-3531-4410-be4b-7a5f076f6344,once,wʌns,11111111-1111-1111-1111-111111111112
36ba08f5-a468-47c8-b2bf-975038a217d1,one,wʌn,11111111-1111-1111-1111-111111111111
b89e5228-65f7-4e4a-988a-89f37cba4d10,online,ɑnˈlaɪn,11111111-1111-1111-1111-111111111112
b3885e23-ed50-4e1c-8aca-f819925a99cb,only,ˈoʊnli,11111111-1111-1111-1111-111111111111
dc0b1552-7024-4b47-a633-2358a6bbd6e7,onto,ˈɑːntuː,11111111-1111-1111-1111-111111111112
fd06e946-f105-4cdd-956d-c479cabd9a39,open,ˈoʊpən,11111111-1111-1111-1111-111111111111
c86456a3-151b-49cd-8522-b0a28c4aa826,operate,ˈɑːpəreɪt,11111111-1111-1111-1111-111111111112
c3901490-b1be-480a-ae9b-3b8e7bb3ffa0,operation,ˌɑːpəˈreɪʃən,11111111-1111-1111-1111-111111111112
bbabd9fc-fd4f-4d6d-b938-45bf6148b666,opinion,əˈpɪnjən,11111111-1111-1111-1111-111111111112
82a828e9-c985-4c69-b646-5f06c5eb9c69,opposite,ˈɑːpəzɪt,11111111-1111-1111-1111-111111111112
38c7d10a-6c41-4a60-aad4-20cd80acd006,or,ɔːr,11111111-1111-1111-1111-111111111111
ff9b906a-8d5b-43c5-bd4b-a76ce183bb9c,orange,ˈɔːrɪndʒ,11111111-1111-1111-1111-111111111111
ee76dc44-cb21-43b4-88d7-850077230f69,orchestra,ˈɔːrkɪstrə,11111111-1111-1111-1111-111111111113
3efaac13-1a0b-47f0-a3d6-8117acaa0d82,order,ˈɔːrdər,11111111-1111-1111-1111-111111111112
30a54251-f9f7-4c68-9bbc-89d979a34f25,ordinary,ˈɔːrdəneri,11111111-1111-1111-1111-111111111112
1b8003e6-79e7-4ae5-91be-c719b956b995,organization,ˌɔːrɡənəˈzeɪʃən,11111111-1111-1111-1111-111111111113
8829ece9-18d4-460e-8111-f4165c007d64,organize,ˈɔːrɡənaɪz,11111111-1111-1111-1111-111111111112
8afa4cb8-de46-4076-8d95-ee9f83c5ed91,original,əˈrɪdʒənəl,11111111-1111-1111-1111-111111111112
3e7a0167-9280-4e93-a722-f7b66bbce9d0,originally,əˈrɪdʒənəli,11111111-1111-1111-1111-111111111112
f88e4096-39ec-4a37-9211-06faf27a74f7,other,ˈʌðər,11111111-1111-1111-1111-111111111111
c6200d7f-e092-48a9-acf6-8706de2a2529,our,aʊər,11111111-1111-1111-1111-111111111111
7996cafa-ac74-4611-9428-bd9a99889590,ourselves,ˌɑːrˈselvz,11111111-1111-1111-1111-111111111112
