"id","wordPartsOfSpeechId","meaning","exampleSentence1","exampleSentenceJapanese1","exampleSentence2","exampleSentenceJapanese2","displayOrder"
"d4df83c6-a632-45f8-be82-992cafa90012","b70e0049-a66e-4332-a8e6-2bc63b92b6f9","金の、金色の","She has gold hair.","彼女は金色の髪をしています。","He received a gold medal for his performance.","彼はその演技で金メダルを獲得しました。","1"
"bc0e48e7-b166-475b-adf2-96d07844fc01","c68d1e7b-14a2-4912-9229-925648a5f272","金色の、黄金の","The sunset was golden.","夕焼けは金色だった。","She has golden hair.","彼女は金色の髪をしている。","1"
"f1e46088-3898-4c0a-975f-a43798187745","19c2fccb-3f29-4167-9836-6ac65b341632","最高の、貴重な","This is a golden opportunity.","これはまたとない機会だ。","He has a golden heart.","彼はとても優しい心の持ち主だ。","1"
"ed405af7-3f70-4b24-8404-87f82264f4b5","abb29eb4-9afc-4b49-9b9c-fe261c563f24","黄金時代の","This is the golden age of television.","これはテレビの黄金時代だ。","We are living in a golden era of innovation.","私たちは革新の黄金時代に生きている。","1"
"be454244-dcfd-4525-8d7e-027438b8ee15","6daa2dc3-48a6-4662-8488-494880ca342a","良い、優れている","This is a good book.","これは良い本です。","She is a good student.","彼女は良い生徒です。","1"
"4ac1ecf4-ea3f-4753-b211-88108734bc00","6e6edf0a-2984-4c56-bcfd-6bd7de8180d5","親切な、優しい","He is a good man.","彼は良い人です。","It was good of you to help me.","私を助けてくれてありがとう（あなたは親切でした）。","1"
"ef62bb8d-99c3-422a-b2b6-f30b74a3f407","31b06fc3-b3a4-40de-acb8-e4f9ce20614b","利益、ため","It's for your own good.","それはあなた自身のためです。","He did it for the common good.","彼は公共の利益のためにそれをしました。","1"
"264a1c2e-05aa-4482-acfe-1e6e449bbb77","2666e334-97db-461d-b46c-00b3d55fcd47","上手に、うまく","He plays the piano good.","彼はピアノを上手に弾きます。","She sings good.","彼女は歌がうまい。","1"
"7d8fa7e3-e078-408e-98f9-32f773b9168a","def6e3c5-5723-435d-833e-ce8e229d2ccd","やあ、こんにちは","Good morning!","おはよう！","Good to see you!","会えてよかった！","1"
"b5e28b87-a145-495d-b8d4-1a627bbc953d","6e3dfde4-06b1-4759-8bb3-0dbc22a3ad4a","さようなら","Goodbye, see you tomorrow!","さようなら、また明日ね！","Goodbye for now, I'll call you later.","とりあえず、さようなら。後で電話するね。","1"
"003b63a8-03d5-4c6a-ae37-76d7ea029a51","6265000a-f350-497e-9952-50130025dbdb","別れ","We said our goodbyes.","私たちは別れを告げました。","The final goodbye was difficult.","最後の別れはつらかった。","1"
"926aa340-0f45-46ca-8e60-4b1a98863483","fdb31957-ac69-486f-84f3-69b1eab943a4","政治の仕組み","The government is responsible for making laws.","政府は法律を作る責任があります。","The government's new policy aims to reduce unemployment.","政府の新しい政策は失業率の低下を目指しています。","1"
"9ced55db-24ff-4298-8b60-9ecb24b25da9","41a8bcc6-07dd-4d93-b24a-e8ddd52a381b","行政機関","The government buildings are located in the capital city.","政府の建物は首都にあります。","Protesters gathered in front of the government building.","抗議者たちは政府の建物の前に集まりました。","1"
"c723901e-fc96-4b86-a3d5-313a647f95a2","81065c28-0a2b-4faa-b5c8-e33b2d8e6b4a","学年、成績","What grade are you in?","あなたは何年生ですか？","She got a good grade on the test.","彼女はテストで良い成績を取りました。","1"
"b3da02fe-4d62-4207-8ae1-029c9b936c92","e1ad1234-38d9-48db-a489-7bcbad6469f2","品質、等級","This is a high grade of coffee.","これは高級なコーヒーです。","The meat is of the highest grade.","その肉は最高級品です。","1"
"49395515-0513-4c34-88bc-a3f7549ab401","2c1cd7fa-9660-4849-ac89-cce809f2cd1e","等級分けする","The eggs are graded by size.","卵はサイズによって等級分けされます。","The teacher will grade our papers this weekend.","先生は今週末に私たちの答案を採点するでしょう。","1"
"04176ff0-22eb-4a5b-b71c-3b6e2980e640","fbe476a3-9c7d-442c-91bd-2573f8fff9f4","卒業する","I will graduate from high school next year.","私は来年高校を卒業します。","She graduated with honors from Harvard University.","彼女はハーバード大学を優秀な成績で卒業しました。","1"
"443066be-2e2d-40e4-acba-a603975f98ce","cad01668-5e45-494d-8b8d-dc4d068fa865","卒業生","He is a graduate of this university.","彼はこの大学の卒業生です。","The company prefers to hire recent graduates.","その会社は最近の卒業生を雇用することを好みます。","1"
"333c954a-dc43-4d21-a59f-f7b9b20edc55","dc1a0909-547a-4c27-a698-dd6254347821","大学院の","She is a graduate student.","彼女は大学院生です。","The university offers graduate programs in various fields.","その大学は様々な分野で大学院課程を提供しています。","1"
"4196409a-e458-4216-ba7a-909e0c8bddbc","ac2aaa96-5348-47ca-bf48-8c307f575d34","卒業","Graduation is a significant milestone in a student's life.","卒業は学生の人生における重要な節目です。","The graduation ceremony will be held on June 10th.","卒業式は6月10日に開催されます。","1"
"dc00c825-6389-49ca-aa3f-51b24daa7ab5","5b722349-9613-4890-972e-4a9f02c8f14a","穀物、粒","Rice is a staple grain in many Asian countries.","米は多くのアジアの国で主食となる穀物です。","The farmer harvested a large amount of grain this year.","農家は今年、大量の穀物を収穫しました。","1"
"8829a5ad-866e-43ea-9293-2ed48681f4e6","0f91a68b-150b-4cb8-870a-6d5162cda41b","木目、木理","The table has a beautiful wood grain.","そのテーブルは美しい木目を持っています。","You can see the grain of the wood clearly after sanding.","研磨後、木の木目をはっきりと見ることができます。","1"
"97a5ac6b-f8bb-40b8-8e0d-00dfb0029a35","1b39437a-a135-4f75-a1eb-cedf76d3bd32","（重さの単位）グレーン","A grain is a unit of weight equal to 64.79891 milligrams.","グレーンは、64.79891ミリグラムに等しい重さの単位です。","The medicine is measured in grains.","その薬はグレーン単位で測られます。","1"
"9e592df2-b52c-4915-9b7c-d3b4fecc53c0","e5c60646-0e0d-4b0b-84fc-81280630f61d","（表面を）ざらつかせる","The artist grained the paper to give it a rough texture.","アーティストは紙をざらつかせて、粗い質感を与えました。","We need to grain the metal surface before painting.","塗装する前に、金属の表面をざらつかせる必要があります。","1"
"404434a5-aa38-4e85-a517-1c0ae88c9ded","03ab0179-d5cc-4a74-bafb-935e2be2d925","グラム（重さの単位）","I need 100 grams of sugar.","私は砂糖を100グラム必要です。","The recipe calls for 200 grams of flour.","そのレシピでは、小麦粉が200グラム必要です。","1"
"60139c33-c045-4eed-927b-4a6cfe5ede68","c2ae80d7-4ec2-4c2b-a46b-43af2bd0e817","おじいさん","My grandfather is eighty years old.","私のおじいさんは80歳です。","I learned a lot about history from my grandfather's stories.","私はおじいさんの話から歴史についてたくさん学びました。","1"
"37d5f082-8769-460a-9208-d52b98659fad","a341676d-bda1-46cb-877a-bcbddade39a2","おばあちゃん","My grandma makes the best cookies.","私のおばあちゃんは最高のクッキーを作る。","I'm going to visit my grandma this weekend.","今週末、おばあちゃんを訪ねる予定です。","1"
"dfa85c5b-772d-41cd-80dd-66050a946242","99ce0379-a297-499c-9dff-9ac98ed745a7","祖母","My grandmother is a very kind woman.","私の祖母はとても優しい女性です。","I visit my grandmother every Sunday.","私は毎週日曜日に祖母を訪ねます。","1"
"f0693e61-fa78-470e-9425-fdde1951406a","653e0942-b911-4d9d-a460-0ada2fb36a16","おじいちゃん","My grandpa tells the best stories.","私のおじいちゃんは最高の物語を語ってくれる。","I'm visiting my grandpa this weekend.","今週末、おじいちゃんの家に行く予定です。","1"
"92104ffa-d110-40d5-94a2-1517e6830ca2","e0e93c73-0708-489c-b830-17b56a3d5e9c","祖父母","My grandparents live in the countryside.","私の祖父母は田舎に住んでいます。","I visit my grandparents every summer vacation.","私は毎年の夏休みに祖父母を訪ねます。","1"
"f50973c3-7175-4877-9463-b632ec166ed9","3e7e9442-37c2-420f-aaef-1d5a0867d726","グラフ、図","This graph shows the sales data.","このグラフは売上データを示しています。","We need to create a graph to visualize the results.","結果を視覚化するためにグラフを作成する必要があります。","1"
"3e6da8e5-a6b4-4e56-966d-f3676f0535f4","4998f1dc-ba76-4220-be82-ac44833572a6","グラフで示す","We can graph the data to see the trend.","傾向を見るためにデータをグラフで示すことができます。","The software can graph the results automatically.","そのソフトウェアは結果を自動的にグラフで示すことができます。","1"
"7971acd2-a448-46d0-a3f0-c1e1ff7eb711","2003beb7-fbc9-44cc-b1bf-6289b95a579d","草、牧草","The grass is green.","草は緑色です。","The cows were grazing on the lush green grass.","牛たちは青々とした緑の草を食べていました。","1"
"88342789-9ad5-4c79-b9a2-fb6ce095f57e","f2288b6b-dee7-45b3-a21f-11b1bc613d17","草を植える","We need to grass the lawn.","私たちは芝生に草を植える必要があります。","They decided to grass over the bare patch in the garden.","彼らは庭のむき出しの場所に草を植えることに決めました。","1"
"8515f635-2284-4134-aff9-f3f4455a9799","aa4c4c8d-cadf-4f84-8620-40bf7deb1965","灰色の","The sky was gray and cloudy.","空は灰色で曇っていた。","She wore a gray suit to the interview.","彼女は面接に灰色のスーツを着て行った。","1"
"5beaf81a-f906-4a82-8cf7-209cc81925ed","4b212427-370e-43b5-a81e-6d2da362f8e4","灰色","I like the color gray.","私は灰色という色が好きです。","The painting was mostly shades of gray.","その絵はほとんどが灰色の濃淡だった。","1"
"7298eaf4-9984-4bba-9171-365d3eebca07","f6d42aee-ea12-48d2-bd53-fff38cb56ab9","灰色になる","His hair started to gray in his thirties.","彼の髪は30代で灰色になり始めた。","The old photograph had grayed with age.","古い写真は年月を経て灰色になっていた。","1"
"dccf985e-dee3-4e56-9434-7a09c4e9d3ae","1b836ba2-8609-4936-8461-9610bbbfca1e","すごい、偉大な","That's a great idea!","それは素晴らしいアイデアだ！","She is a great leader.","彼女は偉大なリーダーだ。","1"
"ceba7a31-7164-4c1d-8177-8bd5566e30af","360ebf74-4145-4d7e-80c4-4503452ba97a","大きい、莫大な","The great wall of China is very long.","万里の長城はとても長い。","They have a great amount of money.","彼らは莫大な金額のお金を持っている。","1"
"ee100689-d172-4cfe-9240-a0d43c3e9e12","ba0b0ef2-bece-48b1-ac4a-356911e4877c","緑色の","The grass is green.","草は緑色です。","He is a green driver.","彼は運転が未熟だ。","1"
"878964b4-caed-4f76-bf5a-21aa2ac954d8","f8a05354-1232-4a82-aaf1-987ae4d423a9","緑色","Green is my favorite color.","緑は私の一番好きな色です。","The traffic light turned green.","信号が青（緑）に変わった。","1"
"f903ade9-fe09-4f9c-8d0b-ec0edd1cfe76","7f9ee693-df64-4ee1-9ed3-9eeece2697cb","温室","The greenhouse is full of plants.","温室は植物でいっぱいです。","Farmers use greenhouses to grow vegetables in winter.","農家は冬に野菜を育てるために温室を使います。","1"
"6b5f50bc-56d3-477b-984e-d0b37b88bfaa","5a5a1c8c-f015-4c8e-9ad0-10bbc08a3c2f","温室効果","The greenhouse effect is causing global warming.","温室効果は地球温暖化を引き起こしています。","Reducing greenhouse gas emissions is crucial for the environment.","温室効果ガスの排出量を減らすことは環境にとって非常に重要です。","1"
"6fccc4d4-497b-4a71-9eeb-b4f3b22bcd8e","e7d5ee47-a344-4066-a66b-e9b258e06467","地面、土地","The ground was covered with snow.","地面は雪で覆われていた。","The earthquake caused cracks in the ground.","地震は地面にひび割れを引き起こした。","1"
"e06b2c45-5d00-4792-94a1-13dc6cb31eef","1eb1f0f1-7602-42b2-aaab-8cb8d138daa1","場所、敷地","This is my favorite ground for picnics.","ここはピクニックをするのに私のお気に入りの場所です。","The factory is located on industrial ground.","その工場は工業用地に位置しています。","1"
"bb19d376-5f62-423b-bf53-599afaadaf8a","6d62c30f-3d63-4321-a196-0de525a6a7bd","接地させる","The pilot grounded the plane safely.","パイロットは安全に飛行機を接地させた。","The company grounded all flights due to the storm.","会社は嵐のため、すべての便を運休にした。","1"
"de542342-585e-4526-9846-35167f23068f","7ff0e611-5fe2-45c6-aea2-76c8aecafa02","（子供を）外出禁止にする","My parents grounded me for a week.","両親は私を1週間外出禁止にした。","He was grounded because he didn't do his homework.","彼は宿題をしなかったので外出禁止になった。","1"
"133440c9-c840-443c-81d2-7e9d23a9ce26","402359a9-8c29-4ad2-85e2-13f747e952a0","挽いた、粉状の","We need some ground coffee.","挽いたコーヒーが必要です。","She added ground pepper to the soup.","彼女はスープに挽いたコショウを加えた。","1"
"f471e9b4-1751-4acf-aa46-5a116c4df601","80012152-d07c-4520-bad7-ffe9a78cd9a0","集団、グループ","We formed a study group for the exam.","私たちは試験のために勉強グループを作りました。","The marketing group is responsible for the new campaign.","マーケティンググループが新しいキャンペーンを担当しています。","1"
"0db5d093-8f4f-4de2-b6b5-8876e0a5fbe8","36cf982b-8ff6-4eeb-b15c-fd01fb990dda","グループ分けする","The students were grouped by age.","生徒たちは年齢によってグループ分けされました。","We need to group these files into folders.","これらのファイルをフォルダにグループ分けする必要があります。","1"
"371fc973-41b9-49dc-a6d2-493a196ffb52","c97931e6-6f36-4824-8baa-e440b3ceb701","成長する、育つ","The plant will grow if you water it.","水をやれば、その植物は育つでしょう。","My business has grown significantly this year.","私のビジネスは今年、著しく成長しました。","1"
"6df33f31-47a1-4a6d-9a93-0e8ef22944be","64fcd1e9-e9b7-4073-a5e5-96e90838daf1","（状態が）増す","His interest in music grew over time.","彼の音楽への興味は時間とともに増していった。","Concerns about the economy are growing.","経済への懸念が高まっています。","1"
"4fd9f53b-c09f-44dc-856f-de3250d1b881","c1dc6987-1617-452a-81cf-c299005d5bf7","推測する","I guess it will rain tomorrow.","明日雨が降るだろうと推測します。","Can you guess how old I am?","私が何歳か推測できますか？","1"
"f263d85c-c370-4914-8425-cb2afe12ed2f","d89f5765-08cf-4a3f-9066-63bc947d47c0","推測、当て","It's just a guess.","それはただの推測です。","My guess is that he will be late.","私の推測では、彼は遅れるでしょう。","1"
"822f0729-9c78-4837-b011-10f11c919da4","e06af8a0-e11d-4a65-a8c5-464169216e35","招待された人","We have a guest coming for dinner tonight.","今夜、夕食にお客さんが来ます。","The hotel has many guests during the summer.","そのホテルは夏の間、多くの宿泊客がいます。","1"
"23f99c22-488f-4166-8db8-b31a95e4a27d","3251bc5f-20f2-4a30-b81c-6b2c35b7ddf4","客として泊まる","She will guest at the hotel for a week.","彼女は一週間そのホテルに宿泊する予定です。","He was invited to guest star on the TV show.","彼はそのテレビ番組にゲスト出演するよう招待されました。","1"
"c4bb0562-1d51-4f24-bf8a-304e2ed8f9a8","78880e31-7c10-461a-847b-d6e3de56e180","案内人、ガイド","We hired a guide to show us around the city.","私たちは街を案内してくれるガイドを雇いました。","The guidebook is a useful guide for tourists.","そのガイドブックは旅行者にとって役立つ案内書です。","1"
"34457f5a-6010-4683-b78a-3c690960c6f3","7432fb44-3cd9-4e36-9bef-121cfa4bafc0","案内書、手引き","This is a user guide for the new software.","これは新しいソフトウェアのユーザーガイドです。","Follow the guide to assemble the furniture correctly.","家具を正しく組み立てるには、手引きに従ってください。","1"
"bc2c6eac-0675-40ed-b3b3-a6d207fa5f3f","f864661e-3478-44ab-b092-3e468387b366","案内する、導く","The teacher will guide the students through the project.","先生は生徒たちをプロジェクトを通して導くでしょう。","The signs guide drivers to the correct exit.","標識は運転手を正しい出口へと案内します。","1"
"56455999-4780-4ac4-b829-f6b1a34db423","051a03bb-befe-4941-8c1d-23b380004a93","ギター","He plays the guitar very well.","彼はギターをとても上手に弾きます。","She bought a new electric guitar for her band.","彼女はバンドのために新しいエレキギターを買いました。","1"
"6017b729-88ee-48c8-8df4-49f83637bc53","223d20b2-30c0-4581-9d83-eeb4802a6f30","ギターを弾く人","He is a famous guitarist.","彼は有名なギタリストです。","The band is looking for a new guitarist.","そのバンドは新しいギタリストを探しています。","1"
"e280186b-6e79-4335-b7e8-463da25d1a3e","76d0d95b-ba46-443c-9df9-dfa703ee4986","銃","He pointed the gun at the target.","彼は銃を標的に向けた。","The police found a gun at the crime scene.","警察は犯罪現場で銃を発見した。","1"
"2a138f94-aba8-462c-97c5-11a59fc0b630","577b8317-1caf-48d0-b912-b1faf72ac53b","銃で撃つ","The hunter gunned down the deer.","猟師は鹿を銃で撃ち倒した。","The pilot gunned the engine to take off.","パイロットは離陸するためにエンジンの回転数を上げた。（比喩的な意味）","1"
"ba5a2791-8397-4a9b-bd9f-ba83e89a39bc","540c8578-fcbb-4550-81b1-e0d3e29b8d73","体育館、ジム","I go to the gym every day.","私は毎日ジムに行きます。","The gym offers a variety of fitness classes.","そのジムでは、様々なフィットネスクラスを提供しています。","1"
"881ab2a8-2c36-4efd-a1c6-8346abd57679","933f256a-9e90-46b9-9da3-8bd2e4846f6a","習慣、癖","Smoking is a bad habit.","喫煙は悪い習慣です。","I'm trying to break the habit of biting my nails.","私は爪を噛む癖を直そうとしています。","1"
"eba9090f-ce7b-4ef9-aec4-f432da104282","d432d27e-590c-49fe-89a8-189cf64d1834","髪の毛","She has long, black hair.","彼女は長く黒い髪をしています。","I need to get a haircut.","私は散髪に行く必要があります。","1"
"aa41f708-9002-45a4-be0b-7d51e741f691","71cf43bd-c88c-48b3-8150-e681bdcfad10","半分","I ate half of the pizza.","私はピザの半分を食べました。","He only did half the work.","彼は仕事の半分しかやらなかった。","1"
"e079998e-2623-4755-bbe4-3fe6dc062c4f","3382c46c-8895-496f-8528-12b3664584c8","半分の","I want a half cup of coffee.","コーヒーを半カップください。","She has a half sister.","彼女には異母姉妹がいます。","1"
"feb9386b-259c-4b59-ab86-1270e6798d5b","fb5d1921-af2e-474a-8c5f-44d6f00a74e9","半分だけ","The door was half open.","ドアは半分開いていた。","I'm only half joking.","半分冗談だよ。","1"
"25e3e489-0298-44a1-b365-7fa8e3ad7f3e","ebc47c5b-6036-4d2e-ac2a-291fe05ed3c3","広間、ホール","The concert was held in the town hall.","コンサートは町のホールで開催されました。","The entrance hall was decorated with flowers.","玄関ホールは花で飾られていました。","1"
"eb56fea9-e749-4d8a-849b-fc98e95ec882","6821dd71-edd5-4c03-bd9f-7914797526e1","寮、学生会館","She lives in a hall of residence at university.","彼女は大学の寮に住んでいます。","The hall provides accommodation for over 200 students.","その寮は200人以上の学生に宿泊施設を提供しています。","1"
"7f1f5c31-da2f-4d9e-a9a1-d5e95d368604","341b81f8-e2ae-49fd-bfcf-4db935d2c1fe","ハンバーガー","I want to eat a hamburger.","私はハンバーガーを食べたい。","The restaurant is famous for its delicious hamburgers.","そのレストランは美味しいハンバーガーで有名です。","1"
"07137ead-6c49-4efe-a514-3acc55ca3a1e","387f0e8e-866b-40c6-982d-aa0e70521494","手、手のひら","She held my hand.","彼女は私の手をつかんだ。","He raised his hand to ask a question.","彼は質問をするために手を挙げた。","1"
"d539c7a2-0f9b-4e30-afa7-c2a2837f0179","0bf69d22-c3af-41d6-b083-8e4ccfa95142","（援助などの）手","Can you give me a hand with this?","これを手伝ってくれませんか？","He needs a hand getting back on his feet after the accident.","彼は事故の後、立ち直るために助けが必要です。","1"
"ca3676d0-8f08-4743-aa47-091ec9eb681d","adeafd05-ef71-4197-a527-a96692724c5f","手渡す、与える","Hand me the book, please.","その本を渡してください。","The company decided to hand out bonuses to all employees.","会社は全従業員にボーナスを支給することを決定しました。","1"
"f11bd3f1-d79f-4181-98df-cff9de366c78","4d30a227-9a80-4b19-91bd-61592cf49c87","手作りの","I bought a handmade scarf at the market.","私は市場で手作りのスカーフを買いました。","Handmade furniture is often more durable than mass-produced items.","手作りの家具は、大量生産品よりも耐久性が高いことが多いです。","1"
"145d36ca-31ec-47ff-9a8d-0eb90a244939","7cbd4ee3-b21b-4567-bce9-ffb42618fd39","掛ける、吊るす","I will hang the picture on the wall.","私は壁に絵を掛けます。","Hang your coat on the hook behind the door.","ドアの後ろのフックにコートを掛けてください。","1"
"b2a219a6-f555-48b0-91d1-99ae1b723bb6","ad4db580-5939-4b72-b895-1381d89d997a","ぶら下がる","The monkey likes to hang from the tree.","その猿は木からぶら下がるのが好きです。","The chandelier hangs from the ceiling.","シャンデリアは天井からぶら下がっています。","1"
"58c36249-a35a-4960-903c-3b0f86a6db09","6ac3d299-5ad6-44e4-9062-83d9a65dba60","絞首刑にする","They used to hang criminals in public.","彼らは昔、犯罪者を公衆の面前で絞首刑にしていた。","He was sentenced to hang for his crimes.","彼は犯罪のために絞首刑を宣告された。","1"
"544086ab-40d4-42b7-a100-19b969a08bd3","7dfd5998-bf5d-46b6-8ea9-8071db70b9c4","電話を切る","Please don't hang up on me!","電話を切らないでください！","He hung up the phone in anger.","彼は怒って電話を切った。","1"
"5002ec02-08b1-4f86-9bfe-2ce9b6a1880d","542ac6b3-a50d-4e44-81e7-e16264acb956","たむろする","We used to hang out at the mall after school.","私たちは放課後によくモールでたむろしていました。","Where do you usually hang out with your friends?","あなたは普段どこで友達とたむろしますか？","1"
"ba4af384-0523-4e3b-a279-a79cc529c30a","3431e35c-2fd9-402e-a658-68379cdc0f75","起こる、生じる","What happened to you?","あなたに何が起こったのですか？","The accident happened late at night.","その事故は夜遅くに起こりました。","1"
"3614a4b2-5d2a-419a-a7e5-ad220eed9ae7","0608b41f-4951-491e-9be8-5448a8952ed9","うれしそうに","She smiled happily.","彼女はうれしそうに微笑んだ。","They lived happily ever after.","彼らはその後、幸せに暮らしました。","1"
"2e677372-0ddd-4706-8577-6104433e7c76","dfd427da-f70c-44f9-a98f-0079b3cd2ede","幸福、幸せ","Happiness is important for a good life.","幸せは良い人生にとって重要です。","The simple things in life often bring the greatest happiness.","人生の些細なことが、しばしば最大の幸せをもたらします。","1"
"988d2f02-646b-4ed3-b067-de750a1919d8","084d87b0-31ab-4c81-ae52-aab7c1ebd37e","うれしい、幸せな","I am happy to see you.","あなたに会えて嬉しいです。","She was happy with her exam results.","彼女は試験の結果に満足していました。","1"
"10efedf1-5584-48f7-9df0-46476f3fa002","dc1fbf43-fc9d-4f51-bc40-f557052a85be","固い、硬い","The ground was hard after the frost.","霜が降りた後、地面は固かった。","This diamond is very hard.","このダイヤモンドはとても硬い。","1"
"cd3509cf-b08b-416d-9da8-fe9e6db424f2","b57a8af5-25aa-4984-ba1c-82e5fd04965b","難しい","The test was very hard.","テストはとても難しかった。","It's hard to learn a new language.","新しい言語を学ぶのは難しい。","1"
"fbcdbd4a-939a-4c0e-a8f6-cc8bd4e0bd87","f9173a38-5958-44bc-8932-10c80b447e2b","厳しい、冷酷な","He is a hard man.","彼は厳しい男だ。","She has a hard heart.","彼女は冷酷な心を持っている。","1"
"2d66bfe9-1afe-4250-93d4-e821fd178632","0be9f7b0-75f2-48c8-85c5-175d0644a214","一生懸命に","He worked hard to pass the exam.","彼は試験に合格するために一生懸命勉強した。","She tried hard to win the race.","彼女はレースに勝つために一生懸命努力した。","1"
"f02b5d5b-6e70-422a-886d-eb88c253e024","df23c097-251c-4e82-b7b0-2e4ea6bb3877","激しく","It rained hard all night.","一晩中激しく雨が降った。","The wind blew hard against the house.","風が家に向かって激しく吹いた。","1"
"8bc1ceae-9790-415f-9777-8d459a7d0434","8cc6d247-bfca-45a7-b55f-96b249d6e8a5","帽子","I wear a hat to protect myself from the sun.","私は日差しから身を守るために帽子をかぶります。","She has a collection of hats in different styles and colors.","彼女は様々なスタイルと色の帽子のコレクションを持っています。","1"
"c8121f58-3804-47cf-8662-b1a507bac1d7","3f572f59-4318-41cf-bf87-c7cce24f8012","帽子をかぶせる","The wind will hat the mountain with snow.","風が雪で山を覆うだろう。","They tried to hat the statue with a funny hat as a prank.","彼らはいたずらで像に面白い帽子をかぶせようとした。","1"
"e8c2cd7c-9f44-4f60-8e0d-992aff7aea83","6a281a18-fabe-4514-b5b9-534da0dd402f","ひどく嫌う","I hate broccoli.","私はブロッコリーが嫌いだ。","She hates being late for appointments.","彼女は約束に遅れるのが大嫌いだ。","1"
"507d295c-62c3-45ec-b87e-698764722103","074826ac-6396-45ea-8500-30207f5b9760","憎しみ、嫌悪","His hate was obvious.","彼の憎しみは明らかだった。","The speech was filled with hate speech.","そのスピーチはヘイトスピーチで満ちていた。","1"
"c346d651-fcbf-4893-a06a-fe870588fbdb","eb65defb-071a-4cdf-913a-bcec6c3a1ca4","持っている","I have a car.","私は車を持っています。","We have a meeting next week.","私たちは来週会議があります。","1"
"13585848-4704-4032-ab30-227a5b29c846","71300304-0fbb-49cb-bab6-f8286a151563","食べる/飲む","I have breakfast at 7 am.","私は午前7時に朝食を食べます。","Let's have a drink after work.","仕事の後に飲みに行きましょう。","1"
"64139d35-e6b1-4ee7-8cba-951205b3cc2e","8b4f7d72-ed82-406e-81fc-d0b32a9f9b3e","完了形を作る","I have finished my homework.","私は宿題を終えました。","They have already left.","彼らはもう出発しました。","1"
"2a8f35b8-abf0-4b15-b10e-2f8ea978e3b8","b3b8f2d7-041b-495a-9aa8-79d15801d2df","彼/彼が","He is a student.","彼は学生です。","He said he would be late.","彼は遅れるだろうと言いました。","1"
"960d309d-95fb-4fa8-8b80-b812dab1ed78","dd1b85bf-85b4-4cfe-883c-3654dbb0b527","頭","He hit his head on the door.","彼はドアに頭をぶつけた。","She has a headache.","彼女は頭痛がする。","1"
"12928de9-05ad-4375-b990-af43c42cf6ab","1366839e-a076-45ce-96ee-d471cadf1ef9","長、かしら","He is the head of the company.","彼は会社の長です。","The head of the department made a decision.","その部署の長が決定を下した。","1"
"84709fe2-2f73-401d-8853-4e5b1743be36","06be88c7-5816-49c4-a181-6c5d7f51ff4d","向かう","We will head to the beach.","私たちはビーチへ向かうでしょう。","The ship headed out to sea.","船は海へ向かって出発した。","1"
"0d5c0612-b190-47b7-8dc0-8efccd4665c0","25e1e0ca-9bb8-4264-97f4-7e063e1d1a79","主要な","He is the head chef.","彼は料理長です。","The head office is in Tokyo.","本社は東京にあります。","1"
"70f7c82c-2c9d-4c8e-83e3-5ee3a62eb2f3","c4260322-8641-4e22-b956-32f59cdb5274","健康、健康状態","Good health is important for a happy life.","健康であることは幸せな人生にとって重要です。","The company offers health insurance to its employees.","その会社は従業員に健康保険を提供しています。","1"
"0b3b7d76-557f-4d45-bc34-2b2c9c11121c","e29c1eb3-5ce5-4793-8034-273a037fec7b","健康な、元気な","She eats healthy food.","彼女は健康的な食べ物を食べる。","It's important to maintain a healthy lifestyle.","健康的なライフスタイルを維持することが重要です。","1"
"41081abc-24be-4245-9018-7109c5288718","f9e69f4c-fc82-4aad-8059-ae7235a40e60","聞こえる、聞く","I can hear the birds singing.","鳥の歌が聞こえる。","Did you hear about the accident?","その事故について聞きましたか？","1"
"647278a7-e935-44be-94bf-0efa3ce3e1fe","06b5d1a2-0be6-4bd7-9b7b-3fbc43062fc3","（便りなどを）もらう","I haven't heard from her in a while.","しばらく彼女から便りがない。","We hope to hear from you soon.","近いうちにご連絡をお待ちしております。","1"
"0f02fe19-a567-4779-98d3-41b7cb18f6b8","44afa653-1eee-449d-b390-8e9eea69fb0f","心臓","The heart pumps blood around the body.","心臓は体中に血液を送ります。","He had a heart attack and was rushed to the hospital.","彼は心臓発作を起こし、病院に運ばれました。","1"
"37d328bc-f258-47f1-aa32-e457ec355d93","75136293-a764-4454-a289-d5227544a990","心、気持ち","She has a kind heart.","彼女は優しい心を持っています。","He poured his heart and soul into the project.","彼はそのプロジェクトに全精力を注ぎました。","1"
"0d12a280-1ca5-4cd7-942e-0a50fc317e32","1cfb6929-b3aa-4a4b-828b-c5bfde2974ab","中心、核心","Get to the heart of the matter.","問題の核心に迫りなさい。","The heart of the city is very busy.","その都市の中心部はとても賑やかです。","1"
"3ead1ddc-86e0-4c4b-9710-0cd7f1d392d9","a4a3ee46-08c7-4a06-a90d-64af3b6e138c","暑さ、熱","The heat was unbearable.","暑さが耐えられなかった。","The heat wave caused many problems.","熱波は多くの問題を引き起こした。","1"
"6c2475b6-bf13-4ef4-a788-fcab3d98499d","c58f01ae-a0ed-4ee3-befc-1c24bbe464b9","熱狂、興奮","The game was played with great heat.","その試合は大きな熱狂の中で行われた。","The debate generated a lot of heat.","その討論は多くの興奮を生み出した。","1"
